date,start,high,low,volume,close
2023-05-02,66000,66300,65100,14396948,65700
2023-05-03,65100,65600,64900,8876749,65400
2023-05-04,65600,65700,64700,9791064,65100
2023-05-08,66300,66300,65400,9405365,65900
2023-05-09,65800,65800,65100,9366861,65300
2023-05-10,65500,65500,64300,13057727,64600
2023-05-11,64700,65100,64200,11648905,64200
2023-05-12,63700,64600,63600,8693913,64100
2023-05-15,64100,64600,63900,8172021,64500
2023-05-16,65800,65900,65300,12334657,65400
2023-05-17,65900,65900,64800,10745504,65000
2023-05-18,66000,66200,65700,14431704,66200
2023-05-19,67800,68400,67500,20349345,68400
2023-05-22,68400,69000,68000,14470308,68500
2023-05-23,68500,68700,68100,8561643,68400
2023-05-24,68100,68700,68000,8192896,68500
2023-05-25,69900,70000,68700,14231160,68800
2023-05-26,69800,70400,69500,19549511,70300
2023-05-30,71300,72300,71200,27476897,72300
2023-05-31,72400,72500,71000,25666087,71400
2023-06-01,70900,71600,70600,14669296,70900
2023-06-02,71700,72200,71600,12161798,72200
2023-06-05,72700,72700,71400,12686829,71700
2023-06-07,71300,71600,70800,14796613,71000
2023-06-08,70400,70900,70000,19165568,70900
2023-06-09,71100,72300,70800,15050209,72000
2023-06-12,72100,72400,70800,12064287,71000
2023-06-13,71700,72200,71600,13227285,72000
2023-06-14,72100,72200,71100,12541046,71900
2023-06-15,72100,72300,71300,13614994,71500
2023-06-16,71800,71900,70900,15373696,71800
2023-06-19,71300,71700,70900,11100887,71200
2023-06-20,70700,71400,70400,11557883,71400
2023-06-21,70700,71200,70400,10626603,70500
2023-06-22,70200,71500,70100,11411007,71300
2023-06-23,72000,72200,71600,12329484,71600
2023-06-26,71700,72500,71500,10541901,72400
2023-06-27,72500,72600,72000,9442997,72600
2023-06-28,72600,72700,72000,8783093,72700
2023-06-29,73100,73400,72400,12229967,72400
2023-06-30,72500,72700,71700,11694765,72200
2023-07-03,72700,73200,72600,10722181,73000
2023-07-04,73400,73600,72900,10214350,73000
2023-07-05,73000,73300,71900,12310610,72000
2023-07-06,71900,72400,71500,14777667,71600
2023-07-07,71100,71400,69800,17308877,69900
2023-07-10,70000,70400,69200,11713926,69500
2023-07-11,70200,71500,70100,12177392,71500
2023-07-12,71200,72000,71100,10375581,71900
2023-07-13,72400,72600,71900,14417279,71900
2023-07-14,72500,73400,72400,15882519,73400
2023-07-17,73200,73500,72800,10060049,73300
2023-07-18,73200,73500,72000,11697900,72000
2023-07-19,72700,72800,71300,10896412,71700
2023-07-20,71100,71500,70800,9732730,71000
2023-07-21,70400,70400,69400,16528926,70300
2023-07-24,70100,70900,69900,13418597,70400
2023-07-25,70000,70500,69800,14314945,70000
2023-07-26,69800,70600,68100,30016221,69800
2023-07-27,69900,71700,69300,24261179,71700
2023-07-28,71800,72400,70100,19420683,70600
2023-07-31,70900,71000,69800,13035420,69800
2023-08-01,70100,71200,70000,12299254,71100
2023-08-02,70700,71000,69800,13835020,69900
2023-08-03,69900,70200,68500,20087090,68800
2023-08-04,68800,69100,68200,12360193,68300
2023-08-07,67700,69200,67600,10968505,68500
2023-08-08,69000,69100,67400,14664709,67600
2023-08-09,68000,69600,67900,17259673,68900
2023-08-10,68300,68500,67800,10227311,68000
2023-08-11,68400,68800,67500,9781038,67500
2023-08-14,67500,67900,66900,9352343,67300
2023-08-16,66700,67100,66300,13174578,67000
2023-08-17,66300,66800,66000,10778652,66700
2023-08-18,66000,66700,65800,11745006,66300
2023-08-21,66600,67100,66300,9720067,66600
2023-08-22,67200,67700,66300,10500242,66600
2023-08-23,66700,67100,66400,9549352,67100
2023-08-24,68300,68700,67900,15044463,68200
2023-08-25,67100,67400,66900,7032462,67100
2023-08-28,66800,67000,66500,5824628,66800
2023-08-29,66900,67200,66600,9114352,66800
2023-08-30,67300,67700,67100,9181223,67100
2023-08-31,67100,67200,66400,15964630,66900
2023-09-01,66800,71000,66700,29738235,71000
2023-09-04,72900,72900,70700,26286495,71200
2023-09-05,70900,71500,70200,12330239,70700
2023-09-06,70700,70800,69700,11414620,70000
2023-09-07,70000,70600,69600,13741241,70400
2023-09-08,70200,70300,69600,10688118,70300
2023-09-11,70400,70800,70000,11785462,70800
2023-09-12,70800,71000,70400,11688599,70500
2023-09-13,71100,71600,70300,15955797,70900
2023-09-14,71200,71800,70800,21041407,71700
2023-09-15,71700,72300,71400,17823512,72000
2023-09-18,71300,71700,70200,16040727,70200
2023-09-19,70400,70800,69600,11820188,69800
2023-09-20,70000,70300,69500,10873015,69600
2023-09-21,69200,69800,68800,10796336,68900
2023-09-22,68300,68900,68300,9897840,68800
2023-09-25,68500,69700,68500,13582516,69400
2023-09-26,70000,70000,68400,13143470,68600
2023-09-27,68600,69100,68200,14886491,68400
2023-10-04,67400,67700,66700,23361149,67500
2023-10-05,67300,67400,66700,16108313,66700
2023-10-06,67100,67300,66000,14386527,66000
2023-10-10,66200,67600,66200,19889202,66400
2023-10-11,68600,69400,67900,25209349,68200
2023-10-12,68600,69700,68200,19311380,68900
2023-10-13,68000,68500,67700,9724086,68000
2023-10-16,67900,68500,66800,12599299,67300
2023-10-17,67700,69900,67400,17299253,69400
2023-10-18,68900,70500,68800,16493184,70500
2023-10-19,69700,70000,69400,13985012,69500
2023-10-20,68900,69200,68100,15204495,68800
2023-10-23,68700,69100,68200,11625959,68400
2023-10-24,68700,68800,67700,12791710,68500
2023-10-25,68800,68800,67900,10610703,68000
2023-10-26,67000,67900,66700,15517624,66700
2023-10-27,67100,67300,66700,11334726,67300
2023-10-30,66800,67800,66700,10139270,67300
2023-10-31,67600,68300,66900,14488892,66900
2023-11-01,67500,68900,67300,13775256,68600
2023-11-02,70000,70000,69400,16350031,69700
2023-11-03,69700,70200,69500,10322234,69600
2023-11-06,69800,70900,69300,22228489,70900
2023-11-07,70600,70900,70000,17228731,70900
2023-11-08,71300,71400,69700,12901310,69900
2023-11-09,69900,70800,69600,12301373,70300
2023-11-10,70000,70500,69500,9684347,70500
2023-11-13,71300,71300,70300,9246919,70400
2023-11-14,71000,71100,70600,9567984,70800
2023-11-15,71600,72200,71500,20148677,72200
2023-11-16,72500,73000,72300,15860451,72800
2023-11-17,72300,73000,72300,11494644,72500
2023-11-20,72100,73000,72100,10610157,72700
2023-11-21,73100,73400,72700,9712881,72800
2023-11-22,72200,73000,71900,11105143,72800
2023-11-23,73000,73200,72200,6775614,72400
2023-11-24,72400,72600,71700,6676685,71700
2023-11-27,71500,72100,71100,9113857,71300
2023-11-28,71400,72700,71300,13283081,72700
2023-11-29,72400,72800,72200,9283933,72700
2023-11-30,72700,72800,72200,15783714,72800
2023-12-01,72400,72500,71700,9871284,72000
2023-12-04,72800,72900,72400,10229267,72600
2023-12-05,72300,72400,71200,12129682,71200
2023-12-06,71800,72100,71600,8123087,71700
2023-12-07,71800,71900,71100,8862017,71500
2023-12-08,72100,72800,71900,10859463,72600
2023-12-11,72800,73000,72200,9861960,73000
2023-12-12,73300,73500,73100,13758646,73500
2023-12-13,73300,73500,72800,13116766,72800
2023-12-14,74100,74300,72500,27567593,73100
2023-12-15,73800,74000,73200,15419815,73300
2023-12-18,73300,73400,72800,9690551,72900
2023-12-19,73000,73400,72800,8907632,73400
2023-12-20,74200,74900,73800,16870156,74800
2023-12-21,74600,75000,74300,13478766,75000
2023-12-22,75800,76300,75400,14515608,75900
2023-12-26,76100,76700,75700,13164909,76600
2023-12-27,76700,78000,76500,20651042,78000
2023-12-28,77700,78500,77500,17797536,78500
2024-01-02,78200,79800,78200,17142847,79600
2024-01-03,78500,78800,77000,21753644,77000
2024-01-04,76100,77300,76100,15324439,76600
2024-01-05,76700,77100,76400,11304316,76600
2024-01-08,77000,77500,76400,11088724,76500
2024-01-09,77400,77700,74300,26019249,74700
2024-01-10,75000,75200,73200,20259529,73600
2024-01-11,72900,73600,72700,57691266,73200
2024-01-12,73000,74100,72800,13038939,73100
2024-01-15,73200,74000,73200,13212339,73900
2024-01-16,73500,73700,72500,14760415,72600
2024-01-17,73100,73300,71000,22683660,71000
2024-01-18,71600,72000,70700,17853397,71700
2024-01-19,73500,74700,73000,23363427,74700
2024-01-22,75900,76000,75000,19673375,75100
2024-01-23,75700,75800,74300,14786224,75200
2024-01-24,75200,75200,73500,12860661,74000
2024-01-25,74200,74800,73700,11737747,74100
2024-01-26,73700,74500,73300,11160062,73400
2024-01-29,73800,75200,73500,13976521,74400
2024-01-30,75000,75300,73700,12244418,74300
2024-01-31,73400,74000,72500,15703560,72700
2024-02-01,73000,74200,72900,19881033,73600
2024-02-02,74000,75200,73700,14955881,75200
2024-02-05,74200,74800,73500,19026021,74300
2024-02-06,74300,74700,73300,14559254,74400
2024-02-07,74600,75500,74300,16566445,75000
2024-02-08,75000,75200,73600,20810708,74100
2024-02-13,74800,75200,74400,21966745,75200
2024-02-14,73700,74300,73700,12434945,74000
2024-02-15,74200,74400,73000,14120600,73000
2024-02-16,73300,73400,72500,13444781,72800
2024-02-19,72800,73900,72800,12726404,73800
2024-02-20,73700,73700,72800,14681477,73300
2024-02-21,73400,73700,72900,11503495,73000
2024-02-22,73800,73900,72700,15208934,73100
2024-02-23,73600,74200,72900,16225166,72900
2024-02-26,72300,73200,72200,14669352,72800
2024-02-27,73100,73400,72700,13201981,72900
2024-02-28,72900,73900,72800,11795859,73200
2024-02-29,72600,73400,72000,21176403,73400
2024-03-04,74300,75000,74000,23210474,74900
2024-03-05,74600,74800,73700,19505125,73700
2024-03-06,73200,73500,72700,21547905,72900
2024-03-07,73100,73300,72200,14516963,72200
2024-03-08,72800,73400,72600,19271349,73300
2024-03-11,72900,73100,72300,9740504,72400
2024-03-12,72600,73500,72100,13011654,73300
2024-03-13,73700,74100,73500,15243134,74100
2024-03-14,74400,74500,73600,22545539,74300
2024-03-15,73400,73700,72300,22580555,72300
2024-03-18,72600,73000,72500,11520348,72800
2024-03-19,72300,73000,71700,15376066,72800
2024-03-20,73700,77200,73400,50106297,76900
2024-03-21,79200,79300,77700,44569799,79300
2024-03-22,79600,79900,77800,26724761,78900
2024-03-25,79600,79800,77800,18703996,78200
2024-03-26,79700,80100,79200,30551494,79900
2024-03-27,79200,80000,79200,17424595,79800
2024-03-28,79400,81000,79200,25084812,80800
2024-03-29,81200,82500,80900,27126366,82400
2024-04-01,83200,83300,82000,20116513,82000
2024-04-02,82900,85000,82900,37077944,85000
2024-04-03,84300,85000,83500,30493347,84100
2024-04-04,85200,85500,84300,25248934,85300
2024-04-05,84500,85000,83800,18883752,84500
2024-04-08,85200,86000,84500,18953232,84500
2024-04-09,84500,84900,83100,23725956,83600
2024-04-11,83200,84700,82500,25538009,84100
2024-04-12,84700,84900,83200,17061770,83700
2024-04-15,82900,83200,81200,26663772,82200
2024-04-16,81200,81300,79400,31949845,80000
2024-04-17,80700,80800,78900,22611631,78900
2024-04-18,78800,80100,78300,21370190,79600
2024-04-19,78300,78700,76300,31317563,77600
2024-04-22,77400,77500,75100,30469477,76100
2024-04-23,76400,76800,75500,18717699,75500
2024-04-24,77500,78800,77200,22166150,78600
2024-04-25,77300,77500,76300,15549134,76300
2024-04-26,77800,77900,76500,12755629,76700
2024-04-29,77400,77600,76200,14664474,76700
2024-04-30,77000,78500,76600,19007007,77500
2024-05-02,77600,78600,77300,18900640,78000
2024-05-03,79000,79000,77500,13151889,77600
2024-05-07,79600,81300,79400,26238868,81300
2024-05-08,80800,81400,80500,13089576,81300
2024-05-09,81100,81500,79700,18759935,79700
2024-05-10,80400,81100,78900,16976124,79200
2024-05-13,79400,79900,77600,18652344,78400
2024-05-14,78600,78800,77900,11763992,78300
2024-05-16,80200,80300,78100,20989778,78200
2024-05-17,78600,78800,77200,15918201,77400
2024-05-20,78100,79100,77900,19456783,78900
2024-05-21,78500,79000,78200,13690583,78400
2024-05-22,78100,78700,77300,19521506,77700
2024-05-23,77700,79100,77100,18728087,78300
2024-05-24,76800,77000,75700,27891278,75900
2024-05-27,75300,78200,74000,43825202,77200
2024-05-28,76500,78000,76200,18539072,77600
2024-05-29,77700,78200,75200,30244875,75200
2024-05-30,74800,75200,73500,28551273,73500
2024-05-31,74500,74700,73500,26198776,73500
2024-06-03,74400,76400,74200,15706268,75700
2024-06-04,74900,76100,74900,14098053,75300
2024-06-05,78000,78000,76800,23177968,77400
2024-06-07,78400,78600,77100,21189349,77300
2024-06-10,76100,76600,75600,14598755,75700
2024-06-11,75900,76000,75100,16971175,75200
2024-06-12,75300,77100,75200,19246725,76500
2024-06-13,78400,79000,77800,33763804,78600
2024-06-14,79700,80500,79000,22926612,79600
2024-06-17,79200,79500,78000,16123051,78100
2024-06-18,78700,80200,78600,18207598,79800
2024-06-19,81100,82500,80500,24168863,81200
2024-06-20,81500,82200,81200,20288913,81600
2024-06-21,80700,80800,80000,17907523,80000
2024-06-24,79700,80900,79500,15454227,80600
2024-06-25,80600,81800,80100,19088458,80800
2024-06-26,80100,81400,79900,17783242,81300
2024-06-27,81300,81600,80500,11739720,81600
2024-06-28,81900,81900,80800,9455929,81500
2024-07-01,81500,82100,81300,11317202,81800
2024-07-02,82500,82600,81500,14471904,81800
2024-07-03,82300,82300,81000,11440328,81800
2024-07-04,82900,84700,82400,43857229,84600
2024-07-05,85600,87100,85200,45791193,87100
2024-07-08,87900,88600,86900,24035809,87400
2024-07-09,87800,88200,86900,21336201,87800
2024-07-10,87600,88000,87100,17813847,87800
2024-07-11,88500,88800,86700,24677608,87600
2024-07-12,85900,86100,84100,26344386,84400
2024-07-15,84700,87300,84100,25193080,86700
2024-07-16,86900,88000,86700,16166688,87700
2024-07-17,87100,88000,86400,18186490,86700
2024-07-18,83800,86900,83800,24721790,86900
2024-07-19,85600,86100,84100,18569122,84400
2024-07-22,84400,84900,82600,18987560,83000
2024-07-23,84200,84700,83400,15766389,83900
2024-07-24,82900,83300,81900,16939083,82000
2024-07-25,80400,81000,80100,20323811,80400
2024-07-26,80700,81300,80400,14508334,80900
2024-07-29,81600,82000,81100,12797136,81200
2024-07-30,80400,81000,80000,13169636,81000
2024-07-31,81200,83900,80900,20744323,83900
2024-08-01,86000,86100,83100,20900338,83100
2024-08-02,81000,81400,79500,25800275,79600
2024-08-05,76700,76900,70200,54608790,71400
2024-08-06,74900,75300,72300,47295226,72500
2024-08-07,73000,76000,72800,32710428,74700
2024-08-08,73200,73900,72500,28414729,73400
2024-08-09,75700,75800,74200,16388222,74700
2024-08-12,75200,75900,74800,9839259,75500
2024-08-13,76500,76600,75500,10716261,76100
2024-08-14,77400,77800,77000,13246168,77200
2024-08-16,79400,80200,78700,22061478,80200
2024-08-19,80100,80100,78000,14146565,78300
2024-08-20,79500,79800,78700,10683836,78900
2024-08-21,77900,78600,77800,7805598,78300
2024-08-22,78700,78900,77800,8149101,78300
2024-08-23,77700,78400,77500,9420306,77700
2024-08-26,78100,78200,76000,15655938,76100
2024-08-27,75700,76500,75600,11130145,75800
2024-08-28,75800,76400,75400,9794514,76400
2024-08-29,73600,74700,73500,16884479,74000
2024-08-30,74400,75000,74100,16358520,74300
2024-09-02,74500,74700,73500,12641376,74400
2024-09-03,74100,74300,72500,16314599,72500
2024-09-04,69800,71100,69800,27366563,70000
2024-09-05,70100,71200,69000,25686769,69000
2024-09-06,69100,69700,68000,19022299,68900
2024-09-09,66900,68200,66600,23263298,67500
2024-09-10,67000,67300,66000,30651376,66200
2024-09-11,65100,65500,64200,35809707,64900
2024-09-12,66000,66600,65200,35884106,66300
2024-09-13,65000,65500,64300,25045135,64400
2024-09-19,64000,64400,62200,49402713,63100
2024-09-20,63800,64700,63000,32746056,63000
2024-09-23,62300,63500,62200,28542376,62600
2024-09-24,62800,63400,62400,26957500,63200
2024-09-25,63800,64200,62200,28652438,62200
2024-09-26,63900,64900,63700,37566015,64700
2024-09-27,64700,65400,64200,28433030,64200
2024-09-30,64200,64300,61500,32694163,61500
2024-10-02,60500,61900,59900,28473536,61300
2024-10-04,61000,61700,60500,24247578,60600
2024-10-07,60200,61900,59500,35066533,61000
2024-10-08,60000,61000,59900,27411786,60300
2024-10-10,60100,60200,58900,45262214,58900
2024-10-11,59100,60100,59000,29623969,59300
2024-10-14,59500,61200,59400,20886249,60800
2024-10-15,61100,61400,60100,22715239,61000
2024-10-16,59400,60000,59200,23303268,59500
2024-10-17,59400,60100,59100,23372873,59700
2024-10-18,59900,60100,59100,14420260,59200
2024-10-21,59000,59600,58500,18514905,59000
2024-10-22,58800,58900,57700,27582527,57700
2024-10-23,57500,60000,57100,27300780,59100
2024-10-24,58200,58500,56600,31499922,56600
2024-10-25,56000,56900,55800,25829315,55900
2024-10-28,55700,58500,55700,27775009,58100
2024-10-29,58000,59600,57300,28369314,59600
2024-10-30,59100,59800,58600,19838511,59100
2024-10-31,58500,61200,58300,35809196,59200
2024-11-01,59000,59600,58100,19083180,58300
2024-11-04,58600,59400,58400,15586947,58700
2024-11-05,57800,58100,57200,17484474,57600
2024-11-06,57600,58000,56300,22092218,57300
2024-11-07,56900,58100,56800,17043102,57500
2024-11-08,58000,58300,57000,13877396,57000
2024-11-11,56700,56800,55000,29811326,55000
2024-11-12,54600,54600,53000,37962881,53000
2024-11-13,52000,53000,50500,52527995,50600
2024-11-14,50200,51800,49900,48510715,49900
2024-11-15,50300,54200,50300,46774485,53500
2024-11-18,57000,57500,55900,48095234,56700
2024-11-19,56500,57500,55900,31539632,56300
2024-11-20,56100,56500,54800,20864667,55300
2024-11-21,54900,56900,54700,19096850,56400
2024-11-22,56000,56700,55900,15281543,56000
2024-11-25,57400,57900,56700,36237325,57900
2024-11-26,57900,58900,57500,23209405,58300
2024-11-27,57700,57800,56000,21808387,56300
2024-11-28,56000,56400,55200,20001134,55500
2024-11-29,55100,55300,53800,24513531,54200
2024-12-02,54300,54400,53100,22044867,53600
2024-12-03,53100,54400,53100,23374603,53600
2024-12-04,52000,53400,52000,29004766,53100
2024-12-05,53200,54400,53200,23588277,53700
2024-12-06,53900,54400,52700,22861874,54100
2024-12-09,53500,54600,53200,26227680,53400
2024-12-10,54500,54500,53700,20783970,54000
2024-12-11,53600,54200,53400,14565947,54000
2024-12-12,54000,56500,53900,33476698,55900
2024-12-13,55800,56300,55500,15908823,56100
2024-12-16,56300,56600,55200,15277277,55600
2024-12-17,54700,55200,54000,20215230,54200
2024-12-18,54100,55400,54000,13698937,54900
2024-12-19,53500,53800,53100,22481925,53100
2024-12-20,52700,53100,51900,24674774,53000
2024-12-23,53400,54000,53300,13672650,53500
2024-12-24,53700,54500,53600,11634677,54400
2024-12-26,54500,54600,53500,10517075,53600
2024-12-27,53500,54100,53200,10747196,53700
2024-12-30,53300,54000,53100,12624702,53200
2025-01-02,52700,53600,52300,16630538,53400
2025-01-03,52800,55100,52800,19318046,54400
2025-01-06,54400,56200,54300,19034284,55900
2025-01-07,56800,57300,55400,17030235,55400
2025-01-08,54800,57500,54700,26593553,57300
2025-01-09,57600,57700,56100,24490592,56100
2025-01-10,56100,56500,55200,16059223,55300
2025-01-13,54600,55000,54100,16868600,54100
2025-01-14,54200,54600,53700,17465926,53900
2025-01-15,54100,54700,53500,18625025,53700
2025-01-16,54200,55000,54100,18627298,54300
